region_code,region_name,sido_name,sigungu_code,sigungu_name,emd_name,representative_longitude,representative_latitude,admin_unit_type,forest_type_class,road_access_class,slope_class,dryness_class,settlement_interface_class,geometry_source,code_match_status,profile_generated_at,profile_basis
2915512400,광주광역시 남구 석정동,광주광역시,29155,남구,석정동,126.8174482,35.0848657,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2915512500,광주광역시 남구 신장동,광주광역시,29155,남구,신장동,126.8162023,35.0586069,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2915512600,광주광역시 남구 양과동,광주광역시,29155,남구,양과동,126.8788827,35.0873332,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2915512700,광주광역시 남구 이장동,광주광역시,29155,남구,이장동,126.8565609,35.0892516,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2915512800,광주광역시 남구 대지동,광주광역시,29155,남구,대지동,126.8208588,35.0730405,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2915512900,광주광역시 남구 원산동,광주광역시,29155,남구,원산동,126.8477929,35.0928292,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2915513000,광주광역시 남구 월성동,광주광역시,29155,남구,월성동,126.8068343,35.0656136,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010100,광주광역시 북구 중흥동,광주광역시,29170,북구,중흥동,126.9104478,35.1665975,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010200,광주광역시 북구 유동,광주광역시,29170,북구,유동,126.9058304,35.1583632,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010300,광주광역시 북구 누문동,광주광역시,29170,북구,누문동,126.9066016,35.1539961,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010400,광주광역시 북구 북동,광주광역시,29170,북구,북동,126.9096147,35.1558525,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010500,광주광역시 북구 임동,광주광역시,29170,북구,임동,126.8937258,35.1630062,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010600,광주광역시 북구 신안동,광주광역시,29170,북구,신안동,126.8988419,35.1683228,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010700,광주광역시 북구 용봉동,광주광역시,29170,북구,용봉동,126.9013181,35.1795384,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010800,광주광역시 북구 동림동,광주광역시,29170,북구,동림동,126.8624557,35.1827154,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917010900,광주광역시 북구 운암동,광주광역시,29170,북구,운암동,126.8765721,35.1804271,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011000,광주광역시 북구 우산동,광주광역시,29170,북구,우산동,126.9221107,35.1737692,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011100,광주광역시 북구 풍향동,광주광역시,29170,북구,풍향동,126.9253403,35.1651346,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011200,광주광역시 북구 문흥동,광주광역시,29170,북구,문흥동,126.9254619,35.1877727,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011300,광주광역시 북구 각화동,광주광역시,29170,북구,각화동,126.9408131,35.1831283,urban_dong,urban_interface,dense_road,medium,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011400,광주광역시 북구 두암동,광주광역시,29170,북구,두암동,126.9343396,35.1701865,urban_dong,urban_interface,dense_road,medium,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011500,광주광역시 북구 오치동,광주광역시,29170,북구,오치동,126.9098867,35.1919332,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011600,광주광역시 북구 삼각동,광주광역시,29170,북구,삼각동,126.9095634,35.2030892,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011700,광주광역시 북구 매곡동,광주광역시,29170,북구,매곡동,126.8894272,35.1911637,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011800,광주광역시 북구 충효동,광주광역시,29170,북구,충효동,127.0056968,35.1772185,urban_dong,urban_interface,dense_road,medium,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917011900,광주광역시 북구 덕의동,광주광역시,29170,북구,덕의동,126.9840132,35.1798498,urban_dong,urban_interface,dense_road,medium,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012000,광주광역시 북구 금곡동,광주광역시,29170,북구,금곡동,126.9954904,35.1497384,urban_dong,urban_interface,dense_road,medium,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012100,광주광역시 북구 망월동,광주광역시,29170,북구,망월동,126.9535168,35.20156,urban_dong,urban_interface,dense_road,medium,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012200,광주광역시 북구 청풍동,광주광역시,29170,북구,청풍동,126.9630687,35.1714485,urban_dong,urban_interface,dense_road,medium,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012300,광주광역시 북구 화암동,광주광역시,29170,북구,화암동,126.9686007,35.1512053,urban_dong,urban_interface,dense_road,medium,elevated,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012400,광주광역시 북구 장등동,광주광역시,29170,북구,장등동,126.9287923,35.2125405,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012500,광주광역시 북구 운정동,광주광역시,29170,북구,운정동,126.9432292,35.2254443,urban_dong,urban_interface,dense_road,medium,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012600,광주광역시 북구 본촌동,광주광역시,29170,북구,본촌동,126.88214,35.2219959,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012700,광주광역시 북구 일곡동,광주광역시,29170,북구,일곡동,126.8946714,35.209372,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012800,광주광역시 북구 양산동,광주광역시,29170,북구,양산동,126.8751517,35.2023766,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917012900,광주광역시 북구 연제동,광주광역시,29170,북구,연제동,126.8637756,35.200143,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013000,광주광역시 북구 신용동,광주광역시,29170,북구,신용동,126.8628908,35.2141628,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013100,광주광역시 북구 용두동,광주광역시,29170,북구,용두동,126.8723326,35.2221148,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013200,광주광역시 북구 지야동,광주광역시,29170,북구,지야동,126.8828359,35.2332992,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013300,광주광역시 북구 태령동,광주광역시,29170,북구,태령동,126.9270101,35.2475189,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013400,광주광역시 북구 수곡동,광주광역시,29170,북구,수곡동,126.9265304,35.2418814,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013500,광주광역시 북구 효령동,광주광역시,29170,북구,효령동,126.9149338,35.2374191,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013600,광주광역시 북구 용전동,광주광역시,29170,북구,용전동,126.893162,35.2410491,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013700,광주광역시 북구 용강동,광주광역시,29170,북구,용강동,126.9028603,35.2515341,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
2917013800,광주광역시 북구 생용동,광주광역시,29170,북구,생용동,126.9038846,35.2286159,urban_dong,urban_interface,dense_road,low,seasonal,high,data/raw/SOURCE_ADMIN_BOUNDARIES/snapshots/full/LP_AA_EMD_gwangju_jeonnam.csv,active_legal_code_boundary_geometry_match,2026-05-01T00:29:44+09:00,boundary representative point + legal dong admin type heuristic
